analysis_set,budget_pairs,repeat,difference,comparison,metric
butyrate_assembly_2021,10,9,-0.1360278610278609,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,10,0.10053353018302158,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,11,0.15833333333333333,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,12,0.012598899208806191,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,13,0.05694186765615317,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,14,0.0,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,15,0.11190476190476184,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,16,-0.055827141852256235,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,17,-0.06745577590997576,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,18,0.06900864287227904,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,10,20,-0.29180708180708176,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,1,-0.23260489510489513,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,2,-0.10493449152031109,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,5,-0.015625,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,6,0.16825396825396832,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,7,-0.07660031768064024,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,8,-0.013542013542013565,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,9,-0.1360278610278609,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,10,0.08086351765586619,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,11,0.09722222222222221,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,12,0.018000561258667558,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,13,0.03146000824572237,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,14,0.0,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,15,0.04761904761904767,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,16,-0.055827141852256235,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,17,-0.06745577590997576,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,18,-0.03163843732025573,LENS restricted minus OneNet,auprc
butyrate_assembly_2021,13,20,-0.2853968253968253,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,1,-0.004150993863003188,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,2,-0.0201048225361541,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,3,0.0005153460250352931,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,4,0.008672407543729,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,5,-0.01901742195650341,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,6,0.02125565712239369,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,7,0.05061395637139571,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,8,0.009785466945195206,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,9,-0.07178595904597801,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,10,0.03262931973671901,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,11,0.011284823410736222,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,12,0.0026949419242744965,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,13,0.1081711001723416,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,14,-0.0073537068292514884,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,15,-0.006423025031772986,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,16,0.004198677477835401,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,17,0.033855892747288424,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,18,-4.646820240480909e-05,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,19,0.07027133376102788,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,5,20,0.010030578698333986,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,1,-0.004150993863003188,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,2,-0.0201048225361541,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,3,0.0047732846296415915,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,4,0.0507015238878651,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,5,-0.01901742195650341,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,6,0.02125565712239369,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,7,0.05061395637139571,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,8,0.01314418395907481,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,9,-0.07178595904597801,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,10,0.03262931973671901,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,11,0.011284823410736222,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,12,0.0026949419242744965,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,13,0.1081711001723416,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,14,-0.0073537068292514884,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,15,-0.006423025031772986,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,16,-0.001767754989214304,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,17,0.0551753885176785,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,18,-4.646820240480909e-05,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,19,0.07027133376102788,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,10,20,0.010030578698333986,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,1,-0.004150993863003188,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,2,-0.0201048225361541,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,3,0.01875551049521129,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,4,0.018202638271284793,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,5,0.1210925905182626,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,6,0.02125565712239369,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,7,0.05061395637139571,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,8,0.007126890467015201,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,9,-0.07178595904597801,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,10,0.1048193219650882,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,11,0.011284823410736222,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,12,0.0026949419242744965,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,13,0.1081711001723416,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,14,-0.0073537068292514884,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,15,0.00913538288978491,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,16,0.021192543758479697,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,17,0.08188405642269181,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,18,-4.646820240480909e-05,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,19,0.07027133376102788,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,20,20,0.010030578698333986,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,1,-0.017174614003110877,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,2,0.03575175944868661,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,3,0.13899981274669537,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,4,0.11372565590625751,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,5,0.16660165669699917,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,6,0.1417811513358459,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,7,0.08579092328005292,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,8,0.2366124649141756,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,9,0.05070259180141812,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,10,0.05121897871952941,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,11,0.0431082850434365,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,12,0.0751379607588222,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,13,0.0713910857313729,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,14,-0.0073537068292514884,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,15,-0.011614746959781985,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,16,0.0185700295492117,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,17,0.037840918315034416,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,18,-0.00832222627273671,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,19,0.003155295229667898,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,50,20,-0.0023125101472952214,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,1,0.019631513275935097,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,2,0.043907645069608314,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,3,0.0007418727632505923,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,4,0.23110289780970006,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,5,0.15042351753718258,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,6,0.0827051950510318,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,7,0.04571316349008142,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,8,0.1162827161821403,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,9,0.006447616953992014,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,10,0.0740029088432902,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,11,0.09404908439136922,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,12,0.013738057965099595,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,13,0.0418536314901477,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,14,0.0359153370432517,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,15,0.0666816425366209,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,16,0.06380089669390049,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,17,0.05531226704699882,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,18,-0.0141187839352932,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,19,-0.014219448421496805,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,100,20,0.018789396290931987,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,1,0.0282661334148962,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,2,0.005086164669202392,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,3,0.033397949553676795,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,4,0.3107722131315393,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,5,0.1913076037755203,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,6,0.0590133841063743,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,7,0.0887861877585511,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,8,0.21228950299809812,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,9,-0.017496018668595903,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,10,0.117385827323817,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,11,0.0659587590587114,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,12,0.06505763125271649,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,13,0.0537724933061271,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,14,0.0681134517749937,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,15,0.03697757619231121,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,16,0.060281630260585896,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,17,0.0412389703665931,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,18,0.0666219801603821,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,19,0.10973505910108379,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,200,20,0.0602077010257519,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,1,0.040008812828973506,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,2,0.09194362925176669,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,3,0.024755422916995992,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,4,0.10442781558827609,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,5,0.14139255528496086,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,6,0.008346322109772597,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,7,0.09454342081780331,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,8,0.20803923873934393,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,9,0.0700149711174799,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,10,0.1150758842119444,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,11,0.07986297527000161,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,12,0.021562067655145498,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,13,0.0246545533668288,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,14,0.08714163911698122,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,15,0.0448666119541106,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,16,0.062448746664228304,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,17,0.09709650861527011,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,18,0.0861073170274517,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,19,0.21660490517741882,LENS restricted minus OneNet,auprc
carlstrom_phyllosphere_2019,275,20,0.1007552113092895,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,1,0.04511307276500337,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,2,-0.4166666666666667,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,3,0.155660209002508,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,4,0.270981338467645,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,5,0.1547052003680891,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,6,0.1875821962935876,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,7,0.22857142857142862,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,8,-0.0022061464601894065,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,9,0.20572362883496037,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,10,0.04854313056560999,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,11,0.032900066573097714,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,12,0.1208044911604555,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,13,0.09307650908644821,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,14,-0.05657746181604531,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,15,0.19904761904761908,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,16,0.1499355831049195,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,17,0.1998582137954961,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,18,0.11019532985333991,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,19,0.0978095347812711,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,5,20,-0.1632826419786431,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,1,0.04511307276500337,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,2,-0.4166666666666667,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,3,0.155660209002508,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,4,0.270981338467645,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,5,0.1547052003680891,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,6,0.1875821962935876,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,7,0.22857142857142862,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,8,-0.0022061464601894065,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,9,0.20572362883496037,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,10,0.04854313056560999,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,11,0.032900066573097714,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,12,0.1208044911604555,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,13,0.09307650908644821,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,14,-0.05657746181604531,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,15,0.19904761904761908,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,16,0.1499355831049195,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,17,0.1998582137954961,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,18,0.11019532985333991,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,19,0.0978095347812711,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,10,20,-0.1632826419786431,LENS restricted minus OneNet,auprc
schafer_phyllosphere_2022,20,1,0.04511307276500337,LENS restricted minus OneNet,auprc
